Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030310,"Salmon, Pacific, frozen, whole",8,Weight in kilograms,48957,,,,48957,,119179,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030322,"Salmon Atlantic or Danube, frozen, whole",8,Weight in kilograms,6000,,,,6000,,27472,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030331,"Halibut, frozen, whole",8,Weight in kilograms,1183187,,,,1183187,,2182145,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030332,"Plaice, frozen, whole",8,Weight in kilograms,9062,,,,9062,,64861,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030333,"Sole, frozen, whole",8,Weight in kilograms,45226,,,,45226,,153284,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030339,"Flatfish except halibut, plaice or sole, frozen, whol",8,Weight in kilograms,8105175,,,,8105175,,20196380,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030341,"Tunas(albacore,longfin), frozen, whole",8,Weight in kilograms,1168750,,,,1168750,,1648221,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030342,"Tunas(yellowfin) frozen, whole",8,Weight in kilograms,19300101,,,,19300101,,46748110,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030342,"Tunas(yellowfin) frozen, whole",8,Weight in kilograms,68921,,,,68921,,267763,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030343,"Skipjack,stripe-bellied bonito, frozen, whole",8,Weight in kilograms,23906,,,,23906,,23436,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030349,"Tunas nes, frozen, whole",8,Weight in kilograms,33275078,,,,33275078,,154452718,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030349,"Tunas nes, frozen, whole",8,Weight in kilograms,270187,,,,270187,,2176423,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030350,"Herrings, frozen, whole",8,Weight in kilograms,237535,,,,237535,,539497,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030360,"Cod, frozen, whole",8,Weight in kilograms,10687,,,,10687,,24645,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030360,"Cod, frozen, whole",8,Weight in kilograms,221691,,,,221691,,271794,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030371,"Sardines,brisling,sprats, frozen, whole",8,Weight in kilograms,260250,,,,260250,,103735,,,0
H0,1991,1991,1991,6,1,1,Import,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030374,"Mackerel, frozen, whole",8,Weight in kilograms,1238687,,,,1238687,,2424662,,,0
H0,1991,1991,1991,6,1,2,Export,392,Japan,JPN,410,Rep. of Korea,KOR,,,,,,,,030374,"Mackerel, frozen, whole",8,Weight in kilograms,125000,,,,125000,,186517,,,0
