Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030239,"Fish; fresh or chilled, tuna, n.e.c. in item no. 0302.3, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",8,Weight in kilograms,145138,,,,145138,,3225128,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030284,"Fish; fresh or chilled, seabass (Dicentrarchus spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",8,Weight in kilograms,12706,,,,12706,,191954,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030339,"Fish; frozen, flat fish, n.e.c. in item no. 0303.3, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,434950,,,,434950,,1000363,,,0
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030342,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,3135150,,,,3135150,,8001454,,,0
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030344,"Fish; frozen, bigeye tunas (Thunnus obesus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,70065,,,,70065,,493099,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030345,"Fish; frozen, Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,2896,,,,2896,,59941,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030353,"Fish; frozen, sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,205920,,,,205920,,105783,,,0
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030354,"Fish; frozen, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,893233,,,,893233,,975130,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030381,"Fish; frozen, dogfish and other sharks, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,166704,,,,166704,,401663,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,410,Rep. of Korea,KOR,,,,,,,,030382,"Fish; frozen, rays and skates (Rajidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",8,Weight in kilograms,270804,,,,270804,,1038685,,,0
