Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1991,1991,1991,6,1,2,Export,276,Germany,DEU,410,Rep. of Korea,KOR,,,,,,,,010119,"Horses, live except pure-bred breeding",8,Weight in kilograms,2000,,,,2000,,32000,,,0
H0,1991,1991,1991,6,1,2,Export,276,Germany,DEU,410,Rep. of Korea,KOR,,,,,,,,010511,"Fowls, live domestic < 185 grams",8,Weight in kilograms,3875,,,,3875,,499000,,,0
H0,1991,1991,1991,6,1,1,Import,276,Germany,DEU,410,Rep. of Korea,KOR,,,,,,,,020130,"Bovine cuts boneless, fresh or chilled",8,Weight in kilograms,9625,,,,9625,,51000,,,0
H0,1991,1991,1991,6,1,1,Import,276,Germany,DEU,410,Rep. of Korea,KOR,,,,,,,,020230,"Bovine cuts boneless, frozen",8,Weight in kilograms,500,,,,500,,2000,,,0
H0,1991,1991,1991,6,1,1,Import,276,Germany,DEU,410,Rep. of Korea,KOR,,,,,,,,030110,"Ornamental fish, live",8,Weight in kilograms,97,,,,97,,5000,,,0
H0,1991,1991,1991,6,1,2,Export,276,Germany,DEU,410,Rep. of Korea,KOR,,,,,,,,030110,"Ornamental fish, live",8,Weight in kilograms,421,,,,421,,37000,,,0
H0,1991,1991,1991,6,1,2,Export,276,Germany,DEU,410,Rep. of Korea,KOR,,,,,,,,030212,"Salmon fresh or chilled, whole",8,Weight in kilograms,97,,,,97,,1000,,,0
H0,1991,1991,1991,6,1,1,Import,276,Germany,DEU,410,Rep. of Korea,KOR,,,,,,,,030269,"Fish nes, fresh or chilled, whole",8,Weight in kilograms,398,,,,398,,4000,,,0
H0,1991,1991,1991,6,1,1,Import,276,Germany,DEU,410,Rep. of Korea,KOR,,,,,,,,030376,"Eels, frozen, whole",8,Weight in kilograms,2687,,,,2687,,16000,,,0
H0,1991,1991,1991,6,1,1,Import,276,Germany,DEU,410,Rep. of Korea,KOR,,,,,,,,030379,"Fish nes, frozen, whole",8,Weight in kilograms,1125,,,,1125,,4000,,,0
H0,1991,1991,1991,6,1,1,Import,276,Germany,DEU,410,Rep. of Korea,KOR,,,,,,,,030380,"Fish livers and roes, frozen",8,Weight in kilograms,97,,,,97,,2000,,,0
H0,1991,1991,1991,6,1,1,Import,276,Germany,DEU,410,Rep. of Korea,KOR,,,,,,,,030410,"Fish fillet or meat, fresh or chilled, not liver, roe",8,Weight in kilograms,199,,,,199,,2000,,,0
H0,1991,1991,1991,6,1,1,Import,276,Germany,DEU,410,Rep. of Korea,KOR,,,,,,,,030420,"Fish fillets, frozen",8,Weight in kilograms,1482187,,,,1482187,,4190000,,,0
