Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2011,2011,2011,6,1,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,010190,Live horses/asses/mules/hinnies other than pure-bred breeding animals,5,Number of items,6,,,,113402,,1891812,,,4
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,010190,Live horses/asses/mules/hinnies other than pure-bred breeding animals,5,Number of items,117,,,,,,1718580,,,0
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,29,,,,8522,,20861,,,4
H3,2011,2011,2011,6,1,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,010619,"Live mammals, n.e.s.",5,Number of items,229,,,,645,,60733,,,4
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,010619,"Live mammals, n.e.s.",5,Number of items,7289,,,,,,617782,,,0
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,010639,Live birds (excl. of 0106.31 & 0106.32),5,Number of items,110,,,,63,,8355,,,4
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,010690,"Live animals, n.e.s.",1,No Quantity,,,,,,,318152,,,0
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,020130,"Meat of bovine animals, fresh/chilled, boneless",8,Weight in kilograms,8151172,,,,8151172,,55927185,,,0
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,020220,"Meat of bovine animals, frozen (excl. of 0202.10), bone-in",8,Weight in kilograms,49272514,,,,49272514,,212963976,,,0
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,020312,"Hams, shoulders & cuts thereof , fresh/chilled, bone-in",8,Weight in kilograms,1886601,,,,1886601,,3670680,,,0
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,020319,"Meat of swine (excl. carcasses/half-carcasses/hams/shoulders & cuts thereof ), fresh/chilled",8,Weight in kilograms,13909423,,,,13909423,,59453269,,,0
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,020321,"Carcasses/half-carcasses of swine, frozen",8,Weight in kilograms,1888102,,,,1888102,,5677299,,,0
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,020322,"Hams, shoulders & cuts thereof , frozen, bone-in",8,Weight in kilograms,9035365,,,,9035365,,18135464,,,0
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,020442,"Meat of sheep (excl. lamb & carcasses), frozen, bone-in",8,Weight in kilograms,8525,,,,8525,,10054,,,0
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,020610,"Edible offal of bovine animals, fresh/chilled",8,Weight in kilograms,294827,,,,294827,,2108722,,,0
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,020649,"Edible offal of swine (excl. liver), frozen",8,Weight in kilograms,35693903,,,,35693903,,49732515,,,0
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,020712,"Meat of fowls of species Gallus domesticus, not cut in pieces, frozen",8,Weight in kilograms,441501,,,,441501,,651508,,,0
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,020713,"Cuts & edible offal of species Gallus domesticus, fresh/chilled",8,Weight in kilograms,2663,,,,2663,,11951,,,0
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,020725,"Meat of turkeys, not cut in pieces, frozen",8,Weight in kilograms,100471,,,,100471,,152847,,,0
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,020726,"Cuts & edible offal of turkey, fresh/chilled",8,Weight in kilograms,19874,,,,19874,,27948,,,0
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,020900,"Pig fat (free of lean meat) & poultry fat (not rendered/othw. extracted), fresh/chilled/frozen/salted/in brine/dried/smoked",8,Weight in kilograms,3531946,,,,3531946,,2811919,,,0
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,021012,"Bellies (streaky) & cuts thereof , of swine, salted/in brine/dried/smoked",8,Weight in kilograms,425455,,,,425455,,2099198,,,0
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,021019,"Meat of swine (excl. hams/shoulders & cuts thereof & bellies (streaky) & cuts thereof ), salted/in brine/dried/smoked",8,Weight in kilograms,52270,,,,52270,,118838,,,0
H3,2011,2011,2011,6,1,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030110,Live ornamental fish,1,No Quantity,,,,,,,56129,,,0
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030110,Live ornamental fish,1,No Quantity,,,,,,,110223,,,0
H3,2011,2011,2011,6,1,2,Export,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,030191,"Live trout (Salmo trutta, Oncorhynchus mykiss/clarki/aguabonita/gilae/apache/chrysogaster)",1,No Quantity,,,,,,,36950,,,0
