d_tradejakor_pw
0.5054098856913706
0.1401849877435023
-0.17714811793341417
0.161892968416703
0.07327716282787623
-0.14546566445133735
-0.047789669853442164
-0.5507112645510941
-0.9964783465743776
0.2994305774045686
-0.16717066247961654
0.09554477234829097
-0.2850556928967697
-0.2141829987069553
0.07210296013776847
0.0543491264668468
-3.1250418838084792
0.3257158846349564
-0.36319201991165057
-0.2683424689801393
0.20330426075349672
-0.4166538134263032
0.04510144938791076
-0.16031255230028701
0.04343163555477995
-0.5925667677930974
-0.35096171365189793
-0.017250398851451066
0.021771706149748535
0.13723084801875618
-0.619769413924116
0.34000542489801266
0.30905260359870107
0.3195784394688291
-0.18543257383706657
3.599310604509894
0.48872793069248893
1.6554438600369554
-0.05377011290620482
0.5121508669399863
0.06486422418387021
-0.08722820045716956
-0.16532284569657868
0.02112894156631603
0.0953464987196812
2.2561265842922333
2.1706162523700057
0.24010451980781125
3.3407379252070823
0.04726170389563602
7.1377760273464155
0.49102664578422067
0.23569651228088542
-0.18365065124254762
1.483378967806429
1.26066849316739
0.08730186397645742
-0.505505823830484
0.7047377669051531
0.2542253850275486
3.9650873714454056
0.10104048018918953
-0.12101277020391643
0.6173752399105062
0.14130476074085513
0.27545751218417347
0.05439105025056335
0.00300249349973981
-0.9062523784329122
1.1329554164030005
-0.14513906649430297
0.29687545266111354
0.3226513515144668
0.23935375588402777
0.7167081535523714
0.13138037780654563
0.027446135100740673
-0.33590467926994105
0.06632841499070312
0.3270045631279924
0.47262024026736715
0.2694381811023779
0.07793262738508579
0.4268959116248968
0.06357468585269911
-0.020182891437125636
0.614666749023889
0.9950668573378181
0.6192927296575707
0.3986223536018404
1.3717653373075982
0.2611633407940789
-0.14948497404754613
0.18465889699333102
-0.7279362785438638
-0.2633592942412878
-0.03154012533464082
-0.04305429684611008
0.12069765335565917
0.310686889648825
0.04821105169169645
-0.08623105104007106
0.0049977490835955585
0.023595977839001643
0.08024307176880204
0.06543479947270621
0.07537775282747551
0.1472134837218428
0.3532453235224795
0.042810990902958534
0.4136053353378803
0.17671269684541033
0.27303485222122686
0.17070666719455221
0.2961612730498761
0.1416936494659218
0.5423694588750422
-0.7062162653796314
0.22415737136711542
-0.3611998677834829
-0.09244732032490771
-0.0338179624638482
0.5949561009159117
-0.3327445562494513
-0.1109229879613315
0.21202172436076108
0.0238661918232514
-0.4400584144360863
0.16948703806698764
-0.3580760763430759
0.1146575926013845
-0.020249333558076156
-0.020229588959284103
-1.8601142738335
0.09125045987389344
-0.9189541339584439
-0.14803470248229175
0.21761949569805045
-0.17393600374890536
-0.33441447709537786
-0.04727586929434561
0.2307441233771235
-0.5460090427334904
-0.033690236205179046
0.049609380387933597
-0.4724070081127404
-0.33634397649439673
-0.7580681738741056
0.1205383872877337
-0.10026204370322822
